PassengerId,KNN
6570_01,0.08
6572_01,0.56
6573_01,0.44
6574_01,0.08
6578_01,0.8
6578_02,0.8
6580_01,0.24
6582_01,0.08
6583_01,0.36
6583_02,0.44
6585_01,0.8
6585_02,0.16
6588_01,0.24
6588_02,0.8
6590_01,0.96
6590_02,0.16
6591_01,0.2
6592_01,0.8
6593_01,0.8
6593_02,0.28
6594_01,0.76
6595_01,0.48
6598_01,0.8
6599_01,1.0
6601_01,0.08
6602_01,0.24
6603_01,0.16
6604_01,0.96
6606_01,0.28
6608_01,0.08
6609_01,0.76
6611_01,0.16
6611_02,0.76
6611_03,0.44
6613_01,0.8
6614_01,0.8
6616_01,0.08
6618_01,0.6
6620_01,0.4
6621_01,0.16
6622_01,0.32
6622_02,0.76
6623_01,0.96
6624_01,0.16
6625_01,0.76
6625_02,0.24
6626_01,0.76
6628_01,0.04
6630_01,0.28
6631_01,0.4
6633_01,0.92
6634_01,0.96
6634_02,0.76
6635_01,0.08
6635_02,0.08
6637_01,0.08
6638_01,0.76
6639_01,0.76
6641_01,1.0
6641_02,1.0
6642_01,0.8
6643_01,0.68
6645_01,0.8
6646_01,0.8
6647_01,0.36
6649_01,0.28
6650_01,0.12
6652_01,0.2
6654_01,0.8
6654_02,0.8
6654_03,0.8
6655_01,0.76
6656_01,0.96
6659_01,0.76
6660_01,0.16
6662_01,0.6
6662_02,0.8
6662_03,0.8
6663_01,0.12
6663_02,0.16
6664_01,0.76
6665_01,0.96
6665_02,0.28
6665_03,0.64
6665_04,0.4
6667_01,1.0
6668_01,0.32
6668_02,0.08
6669_01,0.16
6670_01,0.4
6671_01,0.8
6671_02,0.28
6671_03,0.28
6672_01,0.68
6672_02,0.68
6672_03,0.24
6672_04,0.76
6673_01,0.12
6674_01,0.08
6674_02,0.96
6674_03,0.96
6674_04,0.96
6674_05,0.08
6675_01,0.24
6675_02,0.12
6676_01,1.0
6680_01,0.12
6681_01,0.68
6683_01,0.76
6684_01,0.4
6684_02,0.08
6684_03,0.08
6691_01,0.12
6692_01,1.0
6693_01,0.16
6694_01,0.76
6697_01,0.16
6698_01,0.24
6699_01,0.68
6702_01,0.76
6706_01,0.96
6706_02,0.96
6707_01,0.8
6708_01,0.64
6708_02,0.64
6708_03,0.08
6708_04,0.96
6708_05,0.96
6708_06,0.96
6709_01,0.8
6711_01,0.24
6713_01,0.12
6718_01,0.2
6718_02,0.76
6718_03,0.76
6719_01,0.76
6720_01,0.92
6721_01,0.8
6722_01,1.0
6722_02,0.36
6722_03,1.0
6724_01,0.96
6724_02,0.96
6725_01,0.08
6726_01,0.08
6727_01,0.16
6729_01,0.16
6729_02,1.0
6729_03,0.24
6730_01,0.56
6731_01,0.28
6734_01,0.16
6734_02,1.0
6734_03,1.0
6734_04,1.0
6736_01,0.12
6739_01,0.84
6741_01,0.4
6741_02,0.12
6742_01,0.36
6744_01,0.08
6744_02,0.12
6744_03,0.16
6744_04,0.76
6744_05,0.24
6745_01,0.16
6746_01,0.76
6747_01,0.96
6748_01,0.8
6748_02,0.6
6748_03,0.48
6748_04,0.12
6749_01,0.8
6750_01,0.2
6751_01,0.8
6751_02,0.8
6753_01,0.96
6753_02,0.64
6754_01,0.36
6756_01,0.04
6756_02,0.04
6756_03,0.68
6757_01,0.28
6758_01,0.24
6760_01,0.08
6761_01,0.76
6761_02,0.68
6762_01,0.72
6763_01,0.2
6764_01,0.48
6764_02,0.12
6765_01,0.8
6766_01,0.08
6766_02,0.76
6766_03,0.76
6773_01,0.08
6774_01,0.76
6774_02,0.76
6774_03,0.72
6775_01,0.8
6776_01,0.04
6778_01,0.44
6779_01,0.68
6779_02,1.0
6779_03,1.0
6779_04,0.92
6780_01,1.0
6780_02,0.44
6782_01,0.08
6784_01,0.24
6784_02,0.44
6786_01,0.2
6787_01,0.68
6787_02,0.76
6787_03,0.12
6787_04,0.76
6787_05,0.76
6787_06,0.68
6787_07,0.24
6788_01,0.16
6789_01,0.12
6792_01,0.16
6794_01,0.08
6796_01,0.08
6798_01,0.08
6799_01,1.0
6800_01,0.76
6801_01,0.36
6802_01,0.08
6805_01,0.2
6806_01,0.48
6808_01,0.2
6810_01,0.8
6810_02,0.48
6810_03,0.76
6810_04,0.8
6810_05,0.8
6813_01,0.08
6814_01,0.48
6816_01,0.76
6816_02,0.12
6816_03,0.76
6816_04,0.68
6816_05,0.76
6816_06,0.76
6817_01,0.08
6818_01,0.24
6820_01,0.08
6821_01,0.24
6822_01,0.68
6824_01,0.16
6825_01,0.8
6825_02,0.08
6826_01,0.4
6827_01,0.04
6827_02,1.0
6827_03,1.0
6827_04,1.0
6829_01,0.76
6829_02,0.24
6829_03,0.76
6831_01,0.76
6832_01,0.76
6833_01,0.04
6834_01,0.8
6837_01,0.76
6839_01,0.16
6840_01,0.76
6841_01,0.8
6843_01,1.0
6843_02,1.0
6844_01,0.2
6848_01,0.96
6850_01,0.24
6850_02,0.76
6850_03,0.12
6851_01,0.68
6853_01,0.08
6854_01,0.24
6857_01,0.2
6858_01,0.96
6858_02,0.96
6858_03,0.08
6858_04,0.64
6859_01,0.8
6861_01,0.8
6862_01,0.8
6862_02,0.6
6863_01,0.68
6864_01,0.96
6864_02,0.96
6865_01,0.16
6865_02,1.0
6866_01,0.36
6866_02,0.2
6868_01,0.2
6869_01,0.16
6871_01,0.2
6873_01,0.12
6879_01,0.8
6880_01,0.28
6880_02,0.8
6882_01,0.76
6882_02,0.68
6883_01,0.08
6885_01,0.8
6887_01,0.4
6889_01,0.04
6891_01,0.16
6892_01,0.44
6893_01,1.0
6894_01,0.8
6894_02,0.6
6894_03,0.6
6895_01,0.08
6896_01,0.28
6896_02,0.6
6896_03,0.6
6898_01,0.44
6899_01,0.64
6899_02,0.96
6900_01,0.8
6901_01,0.48
6902_01,0.96
6903_01,0.24
6905_01,0.4
6905_02,0.24
6905_03,0.48
6906_01,0.12
6906_02,0.12
6906_03,0.76
6907_01,0.76
6908_01,0.36
6910_01,0.08
6911_01,0.28
6912_01,0.08
6913_01,0.8
6913_02,0.28
6915_01,0.8
6917_01,0.08
6918_01,0.8
6920_01,0.24
6921_01,0.52
6921_02,1.0
6921_03,0.6
6921_04,0.16
6921_05,1.0
6921_06,0.44
6924_01,0.6
6925_01,0.16
6926_01,0.24
6928_01,0.16
6928_02,0.6
6929_01,0.68
6929_02,0.76
6929_03,0.12
6930_01,0.8
6931_01,0.96
6932_01,0.08
6934_01,0.32
6934_02,0.16
6937_01,0.8
6939_01,0.08
6940_01,0.28
6943_01,1.0
6944_01,0.96
6945_01,1.0
6946_01,0.08
6947_01,1.0
6947_02,0.16
6949_01,0.4
6950_01,1.0
6950_02,1.0
6951_01,0.44
6951_02,0.96
6954_01,0.32
6954_02,0.12
6957_01,0.2
6960_01,0.04
6962_01,0.24
6963_01,0.08
6964_01,0.8
6966_01,0.08
6967_01,0.16
6968_01,0.2
6968_02,0.28
6970_01,0.16
6970_02,0.48
6971_01,0.64
6971_02,0.64
6971_03,0.96
6971_04,0.96
6971_05,0.08
6971_06,0.08
6972_01,0.08
6973_01,0.68
6976_01,0.24
6977_01,0.8
6977_02,0.84
6978_01,0.16
6979_01,0.24
6980_01,0.08
6981_01,0.08
6982_01,0.76
6984_01,0.32
6984_02,0.76
6984_03,0.08
6985_01,0.44
6987_01,0.8
6988_01,0.12
6988_02,0.4
6990_01,0.16
6991_01,0.4
6991_02,0.96
6992_01,0.68
6992_02,0.76
6992_03,0.76
6994_01,1.0
6994_02,0.36
6995_01,0.68
6996_01,0.2
6997_01,0.12
6997_02,0.32
6998_01,0.04
6999_01,0.08
7001_01,1.0
7002_01,0.08
7004_01,0.08
7005_01,0.68
7006_01,0.8
7007_01,0.08
7007_02,0.08
7008_01,0.24
7010_01,0.08
7010_02,0.44
7011_01,0.16
7013_01,0.8
7014_01,0.36
7015_01,0.96
7016_01,0.76
7017_01,0.76
7018_01,0.6
7019_01,0.72
7019_02,0.2
7020_01,0.8
7021_01,0.8
7022_01,0.36
7022_02,0.36
7025_01,0.8
7026_01,0.16
7027_01,0.24
7028_01,0.6
7028_02,0.8
7029_01,0.16
7029_02,0.76
7031_01,0.68
7032_01,0.36
7034_01,0.08
7036_01,0.76
7037_01,0.16
7038_01,0.76
7039_01,0.12
7040_01,0.8
7041_01,0.8
7042_01,0.76
7044_01,0.16
7045_01,0.16
7047_01,0.8
7048_01,0.24
7049_01,0.8
7050_01,0.44
7051_01,0.08
7052_01,1.0
7053_01,0.24
7056_01,0.16
7057_01,0.24
7058_01,0.8
7059_01,0.8
7060_01,0.48
7061_01,0.2
7062_01,0.16
7068_01,0.08
7069_01,0.32
7069_02,0.8
7069_03,0.6
7071_01,0.36
7072_01,0.28
7073_01,0.8
7074_01,0.8
7074_02,0.4
7077_01,0.28
7078_01,0.12
7079_01,0.24
7080_01,0.76
7082_01,0.2
7083_01,1.0
7083_02,1.0
7084_01,0.44
7085_01,0.16
7085_02,0.76
7085_03,0.76
7086_01,0.08
7087_01,0.76
7088_01,0.16
7089_01,0.16
7090_01,0.36
7091_01,0.76
7092_01,0.24
7093_01,0.76
7094_01,0.12
7095_01,0.76
7096_01,1.0
7096_02,0.44
7096_03,1.0
7097_01,0.08
7097_02,0.08
7097_03,0.08
7097_04,0.08
7098_01,0.2
7099_01,0.24
7104_01,0.24
7104_02,0.08
7105_01,0.52
7106_01,0.8
7109_01,0.44
7110_01,0.44
7111_01,0.16
7113_01,0.08
7113_02,0.04
7114_01,0.68
7116_01,0.76
7117_01,0.96
7118_01,0.8
7119_01,0.24
7120_01,0.08
7121_01,1.0
7121_02,1.0
7126_01,0.12
7127_01,0.08
7127_02,0.96
7128_01,0.08
7128_02,0.08
7128_03,0.08
7132_01,0.04
7133_01,0.08
7134_01,0.76
7137_01,0.08
7140_01,0.44
7142_01,0.32
7142_02,0.6
7142_03,0.8
7143_01,0.08
7144_01,0.76
7148_01,0.16
7149_01,0.76
7151_01,0.16
7152_01,0.6
7152_02,0.8
7155_01,0.24
7156_01,0.6
7156_02,0.6
7156_03,0.8
7156_04,0.6
7157_01,0.76
7157_02,0.28
7159_01,1.0
7160_01,0.76
7161_01,0.16
7162_01,0.08
7165_01,0.8
7166_01,0.08
7167_01,0.44
7168_01,0.68
7170_01,0.76
7171_01,0.76
7173_01,0.76
7175_01,0.16
7176_01,0.96
7176_02,0.08
7176_03,0.4
7177_01,0.24
7179_01,0.24
7180_01,0.32
7181_01,0.76
7182_01,0.12
7184_01,0.28
7186_01,0.96
7186_02,0.08
7186_03,0.08
7187_01,0.76
7188_01,0.64
7188_02,0.08
7188_03,0.96
7189_01,0.96
7190_01,0.8
7191_01,0.72
7192_01,0.8
7193_01,0.08
7194_01,0.24
7197_01,0.24
7199_01,0.28
7200_01,0.6
7202_01,0.12
7203_01,0.28
7205_01,0.2
7206_01,0.2
7207_01,0.76
7208_01,0.68
7208_02,0.24
7210_01,0.72
7214_01,0.08
7215_01,0.76
7216_01,0.16
7217_01,0.32
7218_01,0.92
7219_01,0.64
7219_02,0.96
7219_03,0.96
7219_04,0.08
7219_05,0.96
7219_06,0.08
7221_01,0.08
7224_01,0.8
7225_01,0.08
7226_01,0.12
7227_01,0.16
7229_01,0.24
7230_01,0.8
7232_01,0.08
7233_01,0.76
7234_01,0.28
7235_01,0.08
7236_01,0.76
7238_01,0.32
7240_01,0.28
7240_02,0.28
7242_01,1.0
7246_01,0.2
7247_01,0.08
7249_01,0.08
7249_02,0.6
7250_01,0.24
7252_01,0.08
7253_01,0.4
7255_01,0.68
7256_01,0.2
7257_01,0.76
7257_02,0.16
7258_01,0.28
7259_01,0.12
7260_01,0.2
7261_01,0.76
7267_01,1.0
7267_02,0.92
7268_01,0.08
7270_01,0.76
7271_01,0.08
7273_01,0.08
7274_01,0.12
7276_01,0.24
7277_01,0.8
7278_01,0.48
7279_01,0.96
7280_01,0.16
7283_01,0.76
7284_01,0.12
7285_01,0.8
7289_01,0.12
7290_01,0.96
7290_02,0.96
7290_03,0.96
7290_04,0.08
7290_05,0.4
7292_01,0.04
7296_01,0.16
7297_01,0.28
7298_01,0.32
7300_01,0.76
7301_01,0.76
7302_01,0.28
7303_01,0.08
7304_01,0.76
7305_01,0.8
7306_01,0.28
7307_01,0.24
7309_01,0.24
7310_01,0.32
7311_01,0.6
7313_01,0.24
7314_01,0.96
7320_01,0.16
7321_01,0.76
7322_01,0.32
7323_01,0.2
7324_01,0.08
7326_01,0.32
7327_01,0.32
7328_01,0.08
7330_01,0.4
7331_01,0.12
7332_01,0.08
7334_01,0.32
7336_01,0.2
7336_02,0.76
7337_01,0.16
7338_01,0.16
7339_01,0.08
7340_01,0.08
7341_01,0.8
7342_01,0.28
7343_01,0.24
7344_01,0.32
7346_01,0.68
7347_01,0.2
7350_01,0.8
7351_01,1.0
7353_01,0.16
7353_02,1.0
7353_03,0.08
7356_01,0.76
7356_02,0.76
7358_01,0.08
7359_01,0.24
7360_01,0.8
7361_01,0.96
7361_02,0.96
7365_01,0.24
7366_01,0.08
7367_01,0.32
7367_02,0.16
7370_01,0.2
7371_01,0.76
7372_01,0.24
7374_01,0.76
7376_01,0.96
7377_01,0.76
7379_01,0.28
7385_01,0.08
7387_01,0.08
7388_01,0.8
7390_01,0.08
7391_01,0.76
7392_01,0.76
7393_01,0.08
7394_01,0.8
7395_01,1.0
7395_02,1.0
7395_03,0.16
7395_04,0.44
7396_01,0.44
7396_02,1.0
7396_03,1.0
7398_01,0.24
7399_01,0.32
7401_01,0.76
7402_01,0.36
7402_02,1.0
7403_01,0.24
7405_01,0.84
7406_01,0.2
7408_01,0.48
7410_01,0.4
7411_01,0.32
7416_01,0.36
7418_01,0.68
7419_01,0.24
7419_02,0.2
7422_01,0.12
7425_01,0.76
7425_02,0.08
7427_01,0.8
7428_01,0.52
7429_01,0.32
7430_01,0.48
7431_01,0.16
7432_01,0.96
7435_01,0.96
7436_01,0.76
7437_01,1.0
7437_02,1.0
7437_03,1.0
7438_01,0.36
7442_01,0.08
7442_02,0.76
7444_01,0.76
7445_01,0.8
7446_01,0.24
7447_01,0.32
7448_01,0.16
7449_01,0.24
7450_01,0.08
7452_01,1.0
7452_02,0.2
7452_03,1.0
7453_01,1.0
7455_01,0.08
7456_01,0.8
7457_01,0.12
7458_01,0.8
7459_01,0.16
7460_01,0.08
7461_01,1.0
7462_01,0.76
7464_01,0.76
7472_01,0.8
7475_01,0.76
7475_02,0.76
7477_01,0.08
7478_01,0.44
7479_01,0.8
7481_01,0.08
7483_01,0.16
7484_01,0.6
7485_01,0.08
7486_01,0.36
7487_01,0.24
7488_01,0.32
7488_02,0.76
7490_01,0.8
7492_01,0.28
7494_01,0.12
7495_01,0.36
7496_01,0.36
7498_01,0.16
7498_02,0.76
7498_03,0.16
7499_01,0.24
7500_01,0.48
7501_01,0.24
7502_01,0.28
7503_01,1.0
7503_02,0.16
7504_01,0.12
7505_01,0.32
7505_02,0.76
7505_03,0.76
7506_01,0.12
7507_01,0.72
7507_02,0.6
7507_03,0.6
7508_01,0.2
7509_01,0.24
7510_01,0.08
7512_01,0.48
7513_01,0.12
7514_01,0.16
7515_01,0.8
7515_02,0.6
7517_01,0.2
7518_01,0.96
7518_02,0.12
7520_01,0.24
7521_01,0.08
7522_01,0.28
7523_01,0.28
7524_01,0.76
7524_02,0.76
7525_01,0.16
7525_02,1.0
7527_01,0.24
7529_01,0.8
7531_01,1.0
7531_02,1.0
7533_01,0.6
7534_01,0.28
7535_01,0.12
7536_01,0.8
7538_01,0.28
7538_02,0.08
7542_01,0.28
7543_01,0.16
7544_01,0.16
7545_01,0.8
7549_01,0.24
7550_01,0.76
7552_01,0.36
7553_01,0.28
7559_01,0.16
7560_01,0.96
7561_01,0.2
7563_01,0.76
7565_01,0.08
7565_02,0.96
7565_03,0.08
7565_04,0.64
7567_01,0.8
7568_01,0.08
7569_01,0.08
7569_02,0.32
7572_01,0.8
7573_01,0.76
7574_01,1.0
7576_01,0.08
7576_02,0.08
7577_01,0.24
7578_01,0.16
7579_01,0.56
7580_01,0.8
7583_01,0.12
7584_01,1.0
7584_02,1.0
7584_03,0.24
7585_01,1.0
7585_02,0.2
7585_03,0.36
7585_04,1.0
7586_01,0.08
7588_01,0.76
7588_02,0.6
7592_01,0.08
7594_01,1.0
7595_01,0.68
7596_01,1.0
7596_02,1.0
7598_01,0.8
7599_01,0.2
7601_01,0.24
7604_01,0.76
7604_02,0.16
7605_01,0.48
7606_01,0.8
7608_01,0.8
7609_01,0.08
7609_02,0.96
7614_01,0.96
7616_01,0.4
7618_01,0.48
7620_01,0.32
7621_01,0.96
7622_01,0.28
7623_01,0.16
7624_01,1.0
7625_01,0.24
7626_01,0.24
7627_01,0.52
7628_01,0.16
7628_02,0.24
7630_01,0.2
7631_01,0.12
7632_01,0.28
7633_01,0.04
7634_01,0.8
7635_01,1.0
7639_01,1.0
7640_01,0.76
7641_01,0.2
7643_01,0.08
7643_02,0.96
7644_01,0.76
7646_01,0.36
7646_02,0.16
7646_03,0.16
7647_01,0.4
7649_01,0.8
7650_01,0.8
7650_02,0.8
7650_03,0.8
7650_04,0.24
7650_05,0.8
7652_01,1.0
7656_01,0.8
7660_01,1.0
7661_01,0.8
7665_01,0.76
7666_01,0.76
7667_01,0.96
7669_01,0.12
7670_01,0.8
7671_01,0.56
7676_01,0.2
7677_01,0.8
7678_01,0.08
7678_02,0.76
7679_01,0.76
7680_01,0.4
7682_01,0.8
7683_01,0.68
7684_01,0.6
7687_01,0.16
7688_01,0.68
7689_01,0.24
7690_01,0.76
7691_01,0.76
7692_01,0.16
7693_01,0.08
7693_02,0.64
7694_01,0.16
7696_01,0.08
7696_02,0.32
7697_01,1.0
7697_02,1.0
7698_01,0.16
7699_01,0.68
7700_01,0.12
7702_01,0.76
7703_01,0.6
7703_02,0.8
7705_01,0.24
7707_01,0.08
7708_01,0.24
7709_01,0.08
7709_02,0.76
7710_01,0.12
7711_01,0.16
7712_01,0.64
7713_01,1.0
7714_01,0.2
7715_01,0.36
7716_01,0.96
7717_01,0.08
7719_01,0.8
7720_01,0.16
7721_01,0.32
7723_01,0.96
7724_01,0.24
7727_01,0.24
7728_01,0.16
7729_01,0.96
7731_01,0.96
7736_01,0.32
7738_01,0.8
7739_01,0.24
7741_01,0.6
7741_02,0.48
7742_01,0.8
7742_02,0.8
7743_01,0.24
7744_01,0.16
7744_02,1.0
7746_01,0.96
7747_01,0.12
7748_01,0.16
7748_02,0.16
7749_01,0.76
7749_02,0.24
7751_01,0.96
7752_01,0.08
7753_01,0.76
7754_01,0.36
7755_01,0.76
7757_01,1.0
7757_02,0.16
7760_01,0.44
7761_01,0.08
7761_02,0.76
7763_01,0.12
7764_01,0.16
7767_01,0.8
7768_01,0.56
7769_01,0.24
7770_01,0.08
7770_02,0.04
7771_01,0.56
7773_01,0.76
7774_01,0.12
7775_01,0.08
7776_01,0.08
7777_01,0.76
7778_01,0.48
7778_02,0.8
7780_01,0.36
7782_01,0.36
7782_02,0.16
7783_01,0.8
7784_01,0.76
7785_01,0.2
7786_01,0.08
7787_01,0.16
7787_02,0.96
7788_01,0.28
7789_01,0.2
7790_01,0.8
7790_02,0.08
7790_03,0.8
7791_01,0.2
7793_01,0.28
7797_01,0.24
7800_01,0.76
7801_01,0.28
7802_01,0.08
7803_01,0.68
7803_02,0.76
7805_01,0.68
7806_01,0.6
7808_01,0.36
7809_01,0.8
7809_02,0.8
7810_01,0.04
7812_01,0.28
7813_01,0.16
7815_01,0.72
7816_01,0.72
7818_01,0.76
7820_01,0.72
7821_01,0.2
7824_01,0.16
7828_01,0.8
7829_01,0.8
7830_01,0.8
7830_02,0.8
7830_03,0.24
7830_04,0.6
7831_01,0.16
7832_01,0.48
7833_01,0.36
7833_02,0.16
7834_01,0.24
7835_01,0.8
7837_01,1.0
7837_02,1.0
7839_01,0.68
7840_01,0.04
7841_01,0.2
7841_02,0.16
7842_01,0.08
7843_01,0.76
7845_01,1.0
7847_01,0.2
7848_01,0.16
7848_02,0.8
7849_01,0.4
7850_01,0.8
7851_01,0.76
7852_01,0.24
7853_01,0.48
7853_02,0.08
7853_03,0.8
7856_01,0.24
7858_01,0.08
7858_02,0.24
7858_03,0.24
7859_01,0.28
7861_01,0.76
7863_01,0.2
7864_01,0.2
7865_01,1.0
7865_02,1.0
7865_03,1.0
7866_01,0.08
7868_01,0.04
7870_01,0.96
7871_01,0.76
7872_01,0.76
7872_02,0.04
7872_03,0.08
7872_04,0.68
7872_05,0.76
7872_06,0.68
7873_01,0.2
7873_02,0.24
7875_01,1.0
7877_01,0.24
7878_01,0.16
7879_01,0.2
7881_01,0.24
7882_01,0.76
7882_02,0.68
7883_01,0.76
7884_01,0.24
7885_01,0.76
7886_01,0.16
7888_01,0.2
7889_01,0.96
7890_01,0.24
7890_02,0.8
7890_03,0.76
7891_01,0.8
7891_02,0.08
7892_01,0.16
7894_01,0.24
7895_01,0.08
7897_01,1.0
7899_01,0.8
7899_02,0.2
7899_03,0.8
7901_01,0.8
7902_01,0.76
7902_02,0.76
7902_03,0.76
7902_04,0.16
7903_01,0.08
7904_01,0.76
7904_02,0.24
7905_01,0.16
7905_02,1.0
7905_03,0.16
7907_01,0.8
7908_01,1.0
7910_01,0.24
7913_01,0.8
7914_01,0.76
7914_02,0.36
7914_03,0.08
7916_01,0.76
7918_01,0.76
7919_01,0.16
7920_01,0.8
7922_01,0.4
7924_01,0.28
7926_01,0.04
7929_01,0.36
7930_01,0.76
7935_01,0.12
7936_01,0.16
7936_02,0.68
7936_03,0.68
7937_01,0.16
7937_02,1.0
7939_01,0.32
7940_01,0.08
7941_01,0.08
7943_01,0.96
7943_02,0.08
7944_01,0.16
7944_02,1.0
7945_01,0.8
7946_01,0.16
7947_01,0.16
7949_01,0.32
7950_01,0.36
7950_02,0.76
7950_03,0.08
7950_04,0.76
7952_01,0.08
7952_02,0.12
7954_01,0.04
7955_01,0.32
7957_01,0.8
7958_01,0.8
7960_01,0.36
7962_01,0.16
7967_01,0.04
7968_01,0.2
7970_01,0.08
7972_01,0.96
7972_02,0.12
7973_01,0.8
7974_01,0.08
7974_02,0.08
7976_01,0.8
7981_01,0.24
7981_02,0.08
7982_01,0.96
7982_02,0.96
7983_01,0.96
7984_01,0.68
7984_02,0.76
7984_03,0.16
7984_04,0.68
7985_01,0.16
7986_01,0.24
7987_01,0.16
7988_01,1.0
7989_01,0.8
7990_01,0.76
7993_01,1.0
7993_02,1.0
7994_01,0.08
7995_01,0.96
7996_01,0.08
7999_01,0.96
8000_01,0.6
8000_02,0.8
8003_01,0.68
8004_01,0.8
8005_01,0.24
8005_02,0.8
8005_03,0.04
8006_01,0.44
8007_01,0.04
8007_02,0.16
8010_01,0.44
8012_01,0.8
8012_02,0.6
8012_03,0.8
8014_01,0.8
8015_01,1.0
8015_02,0.16
8015_03,1.0
8016_01,0.24
8018_01,0.2
8019_01,0.76
8020_01,0.28
8021_01,0.76
8023_01,0.08
8023_02,0.96
8024_01,0.08
8025_01,0.64
8026_01,0.8
8027_01,0.6
8027_02,0.2
8029_01,0.08
8030_01,0.8
8031_01,0.96
8032_01,0.96
8032_02,0.96
8034_01,0.8
8034_02,0.48
8035_01,0.8
8036_01,0.2
8036_02,0.32
8037_01,0.56
8038_01,1.0
8038_02,1.0
8042_01,0.96
8043_01,0.16
8043_02,0.44
8043_03,0.36
8043_04,1.0
8046_01,0.76
8049_01,0.2
8050_01,0.56
8050_02,0.76
8050_03,0.8
8052_01,0.6
8052_02,0.08
8053_01,0.16
8054_01,0.12
8055_01,0.28
8056_01,0.08
8056_02,0.08
8057_01,0.96
8057_02,0.96
8058_01,0.12
8059_01,0.28
8060_01,0.2
8060_02,0.8
8063_01,0.24
8064_01,0.76
8064_02,0.6
8064_03,0.8
8066_01,0.8
8067_01,0.04
8068_01,0.24
8069_01,1.0
8071_01,0.76
8072_01,1.0
8072_02,0.16
8075_01,0.04
8076_01,0.52
8076_02,0.04
8077_01,0.28
8078_01,0.04
8079_01,0.04
8081_01,0.52
8082_01,0.76
8082_02,0.12
8083_01,0.24
8084_01,0.08
8085_01,0.2
8086_01,0.76
8087_01,0.44
8088_01,0.16
8088_02,0.08
8089_01,0.16
8091_01,0.24
8092_01,0.36
8092_02,1.0
8092_03,0.16
8094_01,0.28
8097_01,1.0
8098_01,0.08
8098_02,0.44
8098_03,0.96
8098_04,0.08
8102_01,0.32
8103_01,0.32
8105_01,0.04
8106_01,0.8
8107_01,0.24
8108_01,0.4
8112_01,0.2
8115_01,1.0
8115_02,1.0
8116_01,0.08
8117_01,1.0
8117_02,0.16
8117_03,1.0
8118_01,0.76
8119_01,0.8
8119_02,0.2
8119_03,0.2
8120_01,0.4
8121_01,0.76
8122_01,0.16
8122_02,0.16
8122_03,0.16
8123_01,0.76
8124_01,0.6
8128_01,0.76
8129_01,0.76
8129_02,0.68
8129_03,0.12
8129_04,0.24
8129_05,0.2
8130_01,0.8
8130_02,0.6
8130_03,0.8
8131_01,0.8
8133_01,0.08
8135_01,0.96
8136_01,0.96
8136_02,0.08
8137_01,0.16
8138_01,0.76
8139_01,0.28
8140_01,0.8
8141_01,0.8
8143_01,0.68
8144_01,0.96
8144_02,0.08
8144_03,0.52
8144_04,0.64
8147_01,0.16
8147_02,0.76
8147_03,0.08
8147_04,0.68
8148_01,0.16
8149_01,0.76
8150_01,0.8
8150_02,0.8
8150_03,0.12
8152_01,0.8
8153_01,0.76
8156_01,0.08
8157_01,0.6
8157_02,0.08
8157_03,0.28
8157_04,0.8
8157_05,0.6
8157_06,0.6
8158_01,0.16
8159_01,0.08
8161_01,0.24
8162_01,0.08
8164_01,0.44
8165_01,0.12
8167_01,0.8
8168_01,0.08
8168_02,0.28
8168_03,0.04
8168_04,0.12
8168_05,0.08
8168_06,0.52
8168_07,0.8
8168_08,0.8
8171_01,0.16
8173_01,0.16
8175_01,1.0
8176_01,0.16
8177_01,0.12
8178_01,0.8
8182_01,0.68
8186_01,0.6
8186_02,0.8
8186_03,0.6
8186_04,0.8
8189_01,0.4
8190_01,1.0
8191_01,0.2
8192_01,0.16
8194_01,0.28
8197_01,0.08
8199_01,0.68
8200_01,0.76
8202_01,0.44
8202_02,0.92
8202_03,0.8
8202_04,0.16
8202_05,0.68
8202_06,1.0
8203_01,0.16
8203_02,1.0
8204_01,0.36
8204_02,0.2
8205_01,0.16
8207_01,0.76
8208_01,0.8
8209_01,0.24
8210_01,0.08
8211_01,0.8
8212_01,0.08
8213_01,0.16
8214_01,1.0
8216_01,0.16
8217_01,0.68
8218_01,0.96
8219_01,0.32
8220_01,0.16
8221_01,0.76
8222_01,0.12
8222_02,0.28
8224_01,0.8
8225_01,0.08
8226_01,0.8
8226_02,0.8
8226_03,0.8
8227_01,0.08
8229_01,0.76
8231_01,0.4
8231_02,0.2
8232_01,0.2
8233_01,0.32
8233_02,0.2
8235_01,0.4
8237_01,0.16
8238_01,0.28
8238_02,0.8
8239_01,0.28
8242_01,0.28
8243_01,0.24
8244_01,0.08
8247_01,0.08
8248_01,0.76
8248_02,0.12
8251_01,0.8
8252_01,0.08
8252_02,0.76
8252_03,0.76
8254_01,0.76
8255_01,0.28
8257_01,0.16
8259_01,0.16
8260_01,0.24
8260_02,0.6
8260_03,0.8
8261_01,0.76
8264_01,0.28
8265_01,0.76
8266_01,0.76
8267_01,0.32
8267_02,0.76
8268_01,1.0
8268_02,0.16
8270_01,0.24
8271_01,0.28
8272_01,0.6
8272_02,0.8
8272_03,0.8
8273_01,0.08
8275_01,0.8
8276_01,0.96
8276_02,0.96
8277_01,0.76
8279_01,0.2
8280_01,0.16
8281_01,0.04
8282_01,0.2
8287_01,0.28
8288_01,0.08
8288_02,0.08
8289_01,0.76
8291_01,0.8
8292_01,1.0
